ain,PRIMARY_NA,FRS_FACILI,REGISTRY_I,LOCATION_A,SUPPLEMENT,CITY_NAME,COUNTY_NAM,FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_NA,POSTAL_COD,FEDERAL_FA,FEDERAL_AG,TRIBAL_LAN,TRIBAL_L_1,CONGRESSIO,CENSUS_BLO,HUC_CODE,EPA_REGION,SITE_TYPE_,LOCATION_D,CREATE_DAT,UPDATE_DAT,US_MEXICO_,PGM_SYS_AC,INTEREST_T,NAICS_CODE,NAICS_CO_1,SIC_CODES,SIC_CODE_D,CONVEYOR,COLLECT_DE,ACCURACY_V,REF_POINT_,HDATUM_DES,SOURCE_DES,count,,X,Y
5003036009,76 STATION #0914,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066548622,1.10E+11,5816 WESTERN AVE. S.,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 11:59:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,53,,-118.30859,33.98932
5036008035,76 STATION 2439,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065494520,1.10E+11,3774 WESTERN AVENUENA SOUTH,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90018,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/13/2015 10:33:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,54,,-118.30854,34.01799
5105021014,7J'S FORKLIFT REPAIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065320110,1.10E+11,5747 DUARTE ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90058,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/10/2015 10:47:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,55,,-118.24242,33.98979
6049001001,8585 RB4,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110043843446,1.10E+11,9204 CENTRAL AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90002,,,,,35,6.04E+13,18070105,9,STATIONARY,,9/22/2011 11:20:00,10/17/2011 15:48:00,,LUST-ARRA,LEAKING UNDERGROUND STORAGE TANK - ARRA,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,56,,-118.25609,33.95303
6055026031,92ND YOUNG'S AUTO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065812829,1.10E+11,9200 S WESTERN AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 15:04:00,,,CA-ENVIROVIEW,STATE MASTER,,,5541,GASOLINE SERVICE STATIONS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,57,,-118.30867,33.95252
5127019015,99 CENTS ONLY STORES #62,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066403813,1.10E+11,422 E. WASHINGTON BLVD.,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90019,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/14/2015 11:21:00,,,CA-ENVIROVIEW,STATE MASTER,445110,SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES.,5331,VARIETY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,58,,-118.26094,34.0289
6050028900,99TH STREET WATER WELLS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065541293,1.10E+11,9880 WADSWORTH,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90002,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 11:18:00,,,CA-ENVIROVIEW,STATE MASTER,,,4941,WATER SUPPLY,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,59,,-118.25772,33.94716
6050028900,99TH STREET WELLS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042274721,1.10E+11,9800 WADSWORTH AVENUE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90002,,,,,35,6.04E+13,18070105,9,STATIONARY,,11/1/2010 16:46:00,6/26/2014 14:39:00,,"BR, RCRAINFO","HAZARDOUS WASTE BIENNIAL REPORTER, SQG",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,60,,-118.2584914,33.94742345
6050028900,99TH STREET WELLS TREATMENT STATION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065320254,1.10E+11,9880 WADSWORTH AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90002,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/10/2015 10:47:00,,,CA-ENVIROVIEW,STATE MASTER,,,4931,ELECTRIC AND OTHER SERVICES COMBINED,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,61,,-118.25772,33.94716
6005019016,A & G TRUCKING CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002626098,1.10E+11,142 W 61 ST APT #4,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:56:00,,RCRAINFO,TRANSPORTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,62,,-118.2754547,33.98413291
5073020001,A & J CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002797910,1.10E+11,2401 W WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90018,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,8/8/2010 18:26:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,63,,-118.31465,34.04019
5119013016,A & L CAMS/ENGINE REBUILT,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065280886,1.10E+11,2706 S CENTRAL AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/10/2015 10:30:00,,,CA-ENVIROVIEW,STATE MASTER,,,7538,GENERAL AUTOMOTIVE REPAIR SHOPS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,64,,-118.25511,34.01734
5017008033,A 1 TRANSMISSION AND AUTO SERVICE,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002798875,1.10E+11,5110 S NORMANDIE AVE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90037,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,8/5/2010 15:21:00,,RCRAINFO,SQG,811111,GENERAL AUTOMOTIVE REPAIR.,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,65,,-118.29989,33.99661
6074018025,A AND B AUTO BODY AND FENDER W,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110013849782,1.10E+11,11001 SOUTH BROADWAY,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90061-2039,,,,,35,6.04E+13,18070105,9,STATIONARY,,4/3/2003 11:16:00,4/14/2015 19:36:00,,EIS,AIR EMISSIONS CLASSIFICATION UNKNOWN,611110,ELEMENTARY AND SECONDARY SCHOOLS.,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,66,,-118.27872,33.93544
6052013029,A AND H CLEANERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002925595,1.10E+11,9615 S SAN PEDRO ST,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:26:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,67,,-118.2696938,33.94870804
6018032016,A B BRAKE SHOP TIRE SERVICE/MUFFLE,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065897729,1.10E+11,7872 S WESTERN AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/13/2015 16:09:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,68,,-118.30865,33.96747
5128020013,A B C,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110009550761,1.10E+11,2828 S STANFORD,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011,,,,,31,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:15:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,69,,-118.26067,34.0181
6039003042,A COMMUNITY OF FRIENDS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066597347,1.10E+11,9130 SOUTH FIGUEROA ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:16:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,70,,-118.28234,33.95333
6007018007,A D D INTERIOR SYSTEMS INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002870803,1.10E+11,6500 AVALON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,900031934,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 12:53:00,,"HWTS-DATAMART, RCRAINFO","SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,71,,-118.26448,33.98039
5109002051,A HILARIO AUTO REPAIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065821793,1.10E+11,4620 S MAIN ST UN B,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 15:12:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,72,,-118.2736,34.00128
5054027028,A ONE MACHINE SHOP,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066551289,1.10E+11,1421 W ADAMS BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/14/2015 12:00:00,,,CA-ENVIROVIEW,STATE MASTER,,,5531,AUTO AND HOME SUPPLY STORES,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,73,,-118.29227,34.03305
5129006001,A&A GEAR CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002779459,1.10E+11,1402 E WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90021,,,,,34,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:57:00,,RCRAINFO,SQG,336399,ALL OTHER MOTOR VEHICLE PARTS MANUFACTURING.,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,74,,-118.248,34.02269
6023001001,A+ SERVICE,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066502243,1.10E+11,7220 S AVALON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 11:46:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,75,,-118.26485,33.97405
5073024013,A-1 AUTO TECH,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064952813,1.10E+11,2461 W WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90018,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/10/2015 7:50:00,,,CA-ENVIROVIEW,STATE MASTER,,,7537,AUTOMOTIVE TRANSMISSION REPAIR SHOPS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,76,,-118.31675,34.0402
6007002030,AA CATER TRUCK MFG CO,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065624701,1.10E+11,750 E SLAUSON AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90011,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 12:36:00,,,CA-ENVIROVIEW,STATE MASTER,,,5500,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,77,,-118.26217,33.98869
5129006001,AA GEARS & SHAFTS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065209090,1.10E+11,1402 E WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90021,,,,,34,6.04E+13,18070104,9,STATIONARY,,10/10/2015 9:58:00,,,CA-ENVIROVIEW,STATE MASTER,,,7500,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,78,,-118.248,34.02269
6087014001,AAA ADVANCE FINISHING INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110040956917,1.10E+11,11645 S BROADWAY,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90061-1834,,,,,35,6.04E+13,18070105,9,STATIONARY,,5/23/2010 10:13:00,10/14/2015 11:46:00,,"CA-ENVIROVIEW, EIS, RCRAINFO","HAZARDOUS AIR POLLUTANT MAJOR, SQG, STATE MASTER",325510,PAINT AND COATING MANUFACTURING.,3479,"COATING, ENGRAVING, AND ALLIED SERVICES, NOT ELSEWHERE CLASSIFIED",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,79,,-118.27847,33.92762
6007015002,AAAA'S DEVELOPMENT,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065989425,1.10E+11,6426 MCKINLEY AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 9:22:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,80,,-118.2612669,33.98094129
5035017030,ABLE AUTO TRANSMISSION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002731768,1.10E+11,3905 S WESTERN AVE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90006,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:57:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,81,,-118.3090779,34.01442513
6048017035,ABUELOS TRANSMISSION,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065822319,1.10E+11,9818 COMPTON AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90002,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 15:13:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,82,,-118.24593,33.94699
6048017035,ABX AIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065510325,1.10E+11,5791 W IMPERIAL HWY # B,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90045,,,,,,,,9,STATIONARY,,10/13/2015 10:46:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,,,,,NAD83,,83,,-118.24593,33.94699
5126036008,ACCESSOORIES DUJOIR,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002728184,1.10E+11,2530 S BROADWAY,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,8/4/2010 19:44:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,86,,-118.26922,34.02547
5110022010,ACE PARTS INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002890729,1.10E+11,5001 S BROADWAY,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90037,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 12:58:00,,"HWTS-DATAMART, RCRAINFO","SQG, STATE MASTER",,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,87,,-118.27869,33.99717
6007015027,ACI POLYURETHANES INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065329978,1.10E+11,802 E GAGE AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/13/2015 7:11:00,,,CA-ENVIROVIEW,STATE MASTER,,,2820,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,88,,-118.26099,33.98154
6007017005,ACME FELT WORKS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066590790,1.10E+11,6500 S STANFORD AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90001,,,,,35,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:14:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,89,,-118.26238,33.98099
6001001001,ACTIVE RECYCLING CO INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066591067,1.10E+11,2000 W SLAUSON AVE,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 12:14:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,90,,-118.31365,33.98767
5056028023,ADAMS & BROOKS INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110065830471,1.10E+11,1915 S HOOVER ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/13/2015 15:21:00,,,CA-ENVIROVIEW,STATE MASTER,,,2052,COOKIES AND CRACKERS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,91,,-118.28447,34.03936
5122012024,ADAMS & GRAND - ISD - POWER PLANT,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066332908,1.10E+11,247 W 28TH ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90007,,,,,31,6.04E+13,18070104,9,STATIONARY,,10/14/2015 11:02:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,92,,-118.2729521,34.02465529
5105011013,ADAMS AUTO WRECKING,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066618208,1.10E+11,5547 S BANDERA ST,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90058,,,,,31,6.04E+13,18070105,9,STATIONARY,,10/14/2015 12:23:00,,,CA-ENVIROVIEW,STATE MASTER,,,5093,SCRAP AND WASTE MATERIALS,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,93,,-118.24034,33.99159
6011013014,ADCRAFT BUSINESS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002937305,1.10E+11,6501 S AVALON,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 9:03:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,94,,-118.26553,33.98037
6001012027,ADVANCE PAPER BOX CO.,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066618422,1.10E+11,6025 S GRAMERCY PL,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 12:23:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,95,,-118.31396,33.98434
6001018010,ADVANCE PAPERBOX COMPANY,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001191399,1.10E+11,6100 SOUTH GRAMERCY PLACE,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90047-1397,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,10/14/2015 11:09:00,,"AIR, AIRS/AFS, BR, CA-ENVIROVIEW, EIS, HWTS-DATAMART, RCRAINFO","AIR MAJOR, HAZARDOUS AIR POLLUTANT MAJOR, HAZARDOUS WASTE BIENNIAL REPORTER, LQG, STATE MASTER","322121, 322212","FOLDING PAPERBOARD BOX MANUFACTURING., PAPER (EXCEPT NEWSPRINT) MILLS.","2051, 2657","BREAD AND OTHER BAKERY PRODUCTS, EXCEPT COOKIES AND CRACKERS, FOLDING PAPERBOARD BOXES, INCLUDING SANITARY",FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,96,,-118.31292,33.98422
6001018010,ADVANCED PAPER BOX COMPANYNA INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110066409452,1.10E+11,6100 S GRAMERCY PL,,LOS ANGELES,LOS ANGELES,,CA,CALIFORNIA,U.S.A.,90047,,,,,33,6.04E+13,18070104,9,STATIONARY,,10/14/2015 11:23:00,,,CA-ENVIROVIEW,STATE MASTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,97,,-118.31292,33.98422
5127021021,ADVANTAGE CARE METROPOLITAN,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002867425,1.10E+11,437 E WASHINGTON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90015,,,,,31,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,1/26/2012 13:02:00,,RCRAINFO,SQG,621112,"OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS.",,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,98,,-118.260169,34.02917859
5020025039,AETNA CENTRAL CLEANERS,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002731786,1.10E+11,4331 S VERMONT,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90037,,,,,33,6.04E+13,18070104,9,STATIONARY,,3/1/2000 0:00:00,12/29/2014 8:57:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,99,,-118.2917579,34.00462551
5103013902,AKA STONE,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110006187125,1.10E+11,5700 AVALON BLVD,,LOS ANGELES,LOS ANGELES,6037,CA,CALIFORNIA,USA,90011,,,,,31,6.04E+13,18070105,9,STATIONARY,,3/1/2000 0:00:00,8/5/2010 2:32:00,,RCRAINFO,SQG,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,50,ENTRANCE POINT OF A FACILITY OR STATION,NAD83,,100,,-118.2650025,33.99051778
6041018017,AKZO NOBEL COATINGS INC,http://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110041989630,1.10E+11,8711 METTLER AVENUE,,LOS ANGELES,LOS ANGELES,6037,CA,,USA,90003,,,,,35,6.04E+13,18070105,9,STATIONARY,,9/10/2010 3:55:00,12/29/2014 23:48:00,,BR,HAZARDOUS WASTE BIENNIAL REPORTER,,,,,FRS-GEOCODE,ADDRESS MATCHING-HOUSE NUMBER,30,CENTER OF A FACILITY OR STATION,NAD83,,101,,-118.26699,33.95873
