ain,Name,descriptio,cat1,cat2,cat3,addrln1,addrln2,city,state,zip,hours,phones,url,email,info1,info2,link,org_name,X,Y
5106010900,Fred Roberts Recreation Center,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",Arts and Recreation,Recreation Centers,,4700 S. Honduras St.,,Los Angeles,CA,90011,"Monday, Wednesday and Friday, 9:00am to 6:00pm; Tuesday and Thursday, 9:00am to 9:00pm; Saturday, 10:00am to 5:00pm; Sunday, 12:00pm to 5:00pm. Closed holidays.",Service/Intake (323) 234-8650,www.laparks.org/dos.htm,,,,http://egis3.lacounty.gov/lms/?p=2172,LA City Department Recreation and Parks,-118.2438979,34.00095512
6002024900,Jackie Tatum/Harvard Recreation Center,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",Arts and Recreation,Recreation Centers,,1535 W. 62nd St.,,Los Angeles,CA,90047,"Monday, 9:30am to 10:00pm; Tuesday through Friday, 9:30am to 9:00pm; Saturday and Sunday, 9:30am to 5:30pm. Closed holidays.",Service/Intake (323) 778-2579,www.laparks.org/dos.htm,,,,http://egis3.lacounty.gov/lms/?p=2190,LA City Department Recreation and Parks,-118.3035379,33.98335312
6036009900,Saint Andrews Recreation Center,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",Arts and Recreation,Recreation Centers,,8701 S. St. Andrews Pl.,,Los Angeles,CA,90047,"Monday through Friday, 9:00am to 9:30pm; Saturday and Sunday, 9:00am to 6:00pm.  Closed holidays.",Service/Intake (213) 485-1751,www.laparks.org/dos.htm,,,,http://egis3.lacounty.gov/lms/?p=2198,LA City Department Recreation and Parks,-118.3113359,33.95902312
6041023901,Green Meadows Recreation Center,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",Arts and Recreation,Recreation Centers,,431 E. 89th St.,,Los Angeles,CA,90003,"Monday through Friday, 9:00am to 9:00pm; Saturday and Sunday, 9:00am to 5:00pm.  Closed holidays.",Service/Intake (323) 565-4242,www.laparks.org/dos.htm,,,,http://egis3.lacounty.gov/lms/?p=2574,LA City Department Recreation and Parks,-118.2671769,33.95569312
5117013900,Ross Snyder Recreation Center,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",Arts and Recreation,Recreation Centers,,1501 E. 41st St.,,Los Angeles,CA,90011,"Monday through Friday, 10:30am to 10:00pm; Saturday, 9:00am to 10:00pm; Sunday, 9:00am to 5:00pm.  Closed holidays.","Service/Intake (213) 847-3255,  Service/Intake (323) 231-3964",www.laparks.org/dos.htm,,,,http://egis3.lacounty.gov/lms/?p=2581,LA City Department Recreation and Parks,-118.2473389,34.00872212
5127012904,Trinity Recreation Center,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",Arts and Recreation,Recreation Centers,,2415 Trinity St.,,Los Angeles,CA,90011,"Monday through Friday, 8:30am to 9:00pm; Saturday, 9:00am to 600pm; Sunday, 9:00am to 5:00pm.  Closed holidays.",Service/Intake (213) 485-4195,www.laparks.org/dos.htm,,,,http://egis3.lacounty.gov/lms/?p=2586,LA City Department Recreation and Parks,-118.2625259,34.02413912
5119004900,Central Park Recreation Center,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",Arts and Recreation,Recreation Centers,,1357 E. 22nd St.,,Los Angeles,CA,90011,"Monday through Friday, 9:00am to 8:00pm; Saturday, 9:00am to 5:30pm; Sunday, 9:00am to 7:00pm.  Closed holidays.",Service/Intake (213) 485-4435,www.laparks.org/dos.htm,,,,http://egis3.lacounty.gov/lms/?p=2616,LA City Department Recreation and Parks,-118.2515779,34.02089512
5075014900,Normandie Recreation Center,"The department provides recreational programs through operation and maintenance of Los Angeles City parks, playgrounds, swimming pools, golf courses and recreation centers.",Arts and Recreation,Recreation Centers,,1550 S. Normandie Ave.,,Los Angeles,CA,90006,"Monday through Friday, 9:00am to 10:00pm; Saturday, 9:00am to 5:00pm; Sunday, 9:00am to 4:00pm.  Closed holidays.",Service/Intake (323) 565-4242,www.laparks.org/dos.htm,,,,http://egis3.lacounty.gov/lms/?p=2630,LA City Department Recreation and Parks,-118.3000969,34.04456011
5122023028,Children's Collective Inc - Family Source Center,"The agency provides child care, education services, family support services and services for people with developmental disabilities in the South Central Los Angeles area.",Education,Guidance and Tutoring Programs,,3655 S Grand Ave,,Los Angeles,CA,90007,,"Car seat program - Fernando Reyes Service/Intake (213) 747-4046 Ext.220,  Service/Intake (213) 747-4046,  FAX (213) 747-4604",www.childrenscollective.org,,,,http://egis3.lacounty.gov/lms/?p=3064,www.childrenscollective.org,-118.2781747,34.0172509
5122023028,Children's Collective Inc - Family Source Center,"The agency provides child care, education services, family support services and services for people with developmental disabilities in the South Central Los Angeles area.",Education,Early Childhoold Education and Head Start,,3655 S Grand Ave,,Los Angeles,CA,90007,,"Car seat program - Fernando Reyes Service/Intake (213) 747-4046 Ext.220,  Service/Intake (213) 747-4046,  FAX (213) 747-4604",www.childrenscollective.org,,,,http://egis3.lacounty.gov/lms/?p=3064,www.childrenscollective.org,-118.2781747,34.0172509
5039002034,Davis School Of Gerontology At The Andrus Gerontology Center,The center provides post-secondary education and services to non-profit organizations which are devoted to the study of aging.,Education,Special Curriculum Schools and Programs,,3715 McClintock Ave.,,Los Angeles,CA,90089,,"Service/Intake and Administration (213) 740-6060,  FAX (213) 740-8241",www.usc.edu/dept/gero,,,,http://egis3.lacounty.gov/lms/?p=3066,www.usc.edu/dept/gero,-118.2902539,34.02040712
5039002034,Davis School Of Gerontology At The Andrus Gerontology Center,The center provides post-secondary education and services to non-profit organizations which are devoted to the study of aging.,Education,Adult Education,,3715 McClintock Ave.,,Los Angeles,CA,90089,,"Service/Intake and Administration (213) 740-6060,  FAX (213) 740-8241",www.usc.edu/dept/gero,,,,http://egis3.lacounty.gov/lms/?p=3066,www.usc.edu/dept/gero,-118.2902539,34.02040712
5001014001,Best Babies Collaborative - Harbor Corridor,"The collaborative provides administrative services, planning, coordinating and advisory services for member organizations whose mission is to improve birth outcomes for perinatal families in the Harbor Corridor section of Los Angeles and the surrounding",Health and Mental Health,Health Education and Counseling,,5701 S. Hoover St.,St. John's Well Child and Family Center,Los Angeles,CA,90037,,Service/Intake (323) 541-1616,www.labestbabies.org/,,,,http://egis3.lacounty.gov/lms/?p=3172,www.labestbabies.org/,-118.2872419,33.99019812
6006001900,Los Angeles County Department Of Public Health - Environmental Health - South Los Angeles,This is the Administrative headquarters of the Los Angeles County Department of Public Health - Environmental Health Division.,Health and Mental Health,Public Health Programs,,5850 S. Main St.,,Los Angeles,CA,90003,,"Service/Intake (323) 235-7009,  FAX (323) 231-0029",www.lapublichealth.org/eh,,,,http://egis3.lacounty.gov/lms/?p=3176,www.lapublichealth.org/eh,-118.2737768,33.98834921
6002024900,City Of Los Angeles Department Of Recreation And Parks - Citywide Aquatics - Jackie Tatum Harvard Pool And Waterslide,The Los Angeles City Department of Recreation and Parks provides recreational programs for people of all ages who live in greater Los Angeles area.,Arts and Recreation,Pools,,6120 Denker Ave,,Los Angeles,CA,90047,,"Service/Intake (323) 753-2197,  Service/Intake (323) 753-5684",www.laparks.org,,,,http://egis3.lacounty.gov/lms/?p=3201,www.laparks.org,-118.3045417,33.98362775
5123012025,Hebrew Union College-Jewish Institute Of Religion,,Education,Colleges and Universities,,3077 University Ave,,Los Angeles,CA,90007,,2137493424,www.huc.edu,,,99,http://egis3.lacounty.gov/lms/?p=12778,LA County,-118.2824233,34.02539453
5073011031,Palace Beauty College,,Education,Colleges and Universities,,1517 S Western Ave,,Los Angeles,CA,90006,,3237312075,www.palacebeautycollege.com,,,20,http://egis3.lacounty.gov/lms/?p=12836,LA County,-118.3093101,34.04477338
5039024016,University Of Southern California,,Education,Colleges and Universities,,University Park,,Los Angeles,CA,90089,,2137402311,www.usc.edu/,,,33747,http://egis3.lacounty.gov/lms/?p=12897,LA County,-118.2838459,34.02105312
5126028009,Virginia Sewing Machines And School Center,,Education,Colleges and Universities,,1033 S Broadway St,,Los Angeles,CA,90015,,2137478292,,,,68,http://egis3.lacounty.gov/lms/?p=12914,LA County,-118.2659879,34.03259511
5074013012,Pacific States University,,Education,Colleges and Universities,,1516 S Western Ave,,Los Angeles,CA,90006,,3237312383,www.psuca.edu,,,194,http://egis3.lacounty.gov/lms/?p=12915,LA County,-118.3088824,34.04374746
5039024016,Crocker Plaza,,Arts and Recreation,Parks and Gardens,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=22856,LA City Department Recreation and Parks,-118.2853402,34.01861932
5056011903,Pico Union Park,,Arts and Recreation,Parks and Gardens,,1827 S Hoover Street,,Los Angeles,CA,,,,,,,,http://egis3.lacounty.gov/lms/?p=22889,LA City Department Recreation and Parks,-118.2843404,34.0411131
5036026902,Martin Luther King Junior Park,,Arts and Recreation,Parks and Gardens,,3934 S Western Avenue,,Los Angeles,CA,,,,,,,,http://egis3.lacounty.gov/lms/?p=22996,LA City Department Recreation and Parks,-118.3087479,34.01333654
5124023909,Saint James Park,,Arts and Recreation,Parks and Gardens,,20 S St. James Park,,Los Angeles,CA,,,,,,,,http://egis3.lacounty.gov/lms/?p=23038,LA City Department Recreation and Parks,-118.2797847,34.03139662
5017020900,Vermont Square,,Arts and Recreation,Parks and Gardens,,1248 W 47th St,,Los Angeles,CA,,,,,,,,http://egis3.lacounty.gov/lms/?p=23204,LA City Department Recreation and Parks,-118.2956181,34.00028662
5073006019,Sunray East Convalescent Hospital,,Social Services,Senior Services,Convalescent Hospitals,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=26895,LA County,-118.312008,34.04695102
5075009026,Saint Thomas The Apostle Roman Catholic Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27038,US Geological Survey (USGS),-118.2989521,34.04695111
5073001900,Convent Of The Good Shepherd,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27549,US Geological Survey (USGS),-118.3167303,34.04500662
5039003028,United University Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27559,US Geological Survey (USGS),-118.2842292,34.02306362
5123018003,Saint Johns Episcopal Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27564,US Geological Survey (USGS),-118.2756179,34.02723012
5123001004,Second Church Of Christ Scientist,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27565,US Geological Survey (USGS),-118.2831181,34.03056332
5124026005,Saint Vincent De Paul Roman Catholic Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27566,US Geological Survey (USGS),-118.2761735,34.02889672
5041023052,Saint Andrew Baptist Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27577,US Geological Survey (USGS),-118.3117299,34.02167432
5003012004,Saint Brigid Catholic Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27578,US Geological Survey (USGS),-118.3087581,33.99443888
6057014015,Saint Eugenes Catholic Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27579,US Geological Survey (USGS),-118.3172846,33.95000933
5075009021,Saint Sophias Greek Orthodox Cathedral,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27581,US Geological Survey (USGS),-118.2997854,34.04584012
5074033026,United Church Of Christ Scientist,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27582,US Geological Survey (USGS),-118.3075634,34.03806262
5020006032,Saint Cecilias Catholic Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27619,US Geological Survey (USGS),-118.299785,34.00611962
5040030037,Saint Marks Lutheran Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27620,US Geological Survey (USGS),-118.292285,34.02167462
6004025003,Antioch Christian Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27623,US Geological Survey (USGS),-118.2831176,33.98389822
6013028900,Baptist Indian Bible Center,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27624,US Geological Survey (USGS),-118.2824845,33.9758387
6032025027,Belmar Convalescent Hospital,,Social Services,Senior Services,Convalescent Hospitals,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27625,LA County,-118.2831173,33.96639852
6032018017,Bethany Apostolic Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27626,US Geological Survey (USGS),-118.2867285,33.96139852
6032027003,Bethel Methodist Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27627,US Geological Survey (USGS),-118.2867285,33.96695392
6004024029,Faithful Central Missionary Baptist Church,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27628,US Geological Survey (USGS),-118.2867288,33.98389812
4010029001,Kingdom Hall Of Jehovahs Witnesses,,Community Groups,Churches,,,,,,,,,,,,,http://egis3.lacounty.gov/lms/?p=27636,US Geological Survey (USGS),-118.3181179,33.96080036
